Start!
Total samples: 518506
batch_size: 64
Epochs: 100
Epoch 1/100, Loss: 0.0530, Acc: 98.19%
Epoch 57/100, Loss: 0.0026, Acc: 99.91%
Epoch 58/100, Loss: 0.0025, Acc: 99.91%
Epoch 59/100, Loss: 0.0023, Acc: 99.92%
Epoch 60/100, Loss: 0.0024, Acc: 99.91%
Epoch 61/100, Loss: 0.0024, Acc: 99.92%
Epoch 62/100, Loss: 0.0026, Acc: 99.91%
Epoch 63/100, Loss: 0.0024, Acc: 99.91%
Epoch 64/100, Loss: 0.0023, Acc: 99.92%
Epoch 65/100, Loss: 0.0022, Acc: 99.92%
Epoch 66/100, Loss: 0.0022, Acc: 99.92%
Epoch 67/100, Loss: 0.0023, Acc: 99.92%
Epoch 68/100, Loss: 0.0023, Acc: 99.92%
Epoch 69/100, Loss: 0.0025, Acc: 99.91%
Epoch 70/100, Loss: 0.0022, Acc: 99.93%
Epoch 71/100, Loss: 0.0022, Acc: 99.92%
Epoch 72/100, Loss: 0.0020, Acc: 99.93%
Epoch 73/100, Loss: 0.0020, Acc: 99.93%
Epoch 74/100, Loss: 0.0021, Acc: 99.92%
Epoch 75/100, Loss: 0.0021, Acc: 99.93%
Epoch 76/100, Loss: 0.0022, Acc: 99.93%
Epoch 77/100, Loss: 0.0019, Acc: 99.93%
Epoch 78/100, Loss: 0.0022, Acc: 99.92%
Epoch 79/100, Loss: 0.0021, Acc: 99.93%
Epoch 80/100, Loss: 0.0021, Acc: 99.92%
Epoch 81/100, Loss: 0.0017, Acc: 99.94%
Epoch 82/100, Loss: 0.0020, Acc: 99.93%
Epoch 83/100, Loss: 0.0021, Acc: 99.92%
Epoch 84/100, Loss: 0.0019, Acc: 99.93%
Epoch 85/100, Loss: 0.0018, Acc: 99.93%
Epoch 86/100, Loss: 0.0020, Acc: 99.93%
Epoch 87/100, Loss: 0.0022, Acc: 99.92%
Epoch 88/100, Loss: 0.0016, Acc: 99.94%
Epoch 89/100, Loss: 0.0018, Acc: 99.94%
Epoch 90/100, Loss: 0.0019, Acc: 99.94%
Epoch 91/100, Loss: 0.0018, Acc: 99.94%
Epoch 92/100, Loss: 0.0021, Acc: 99.93%
Epoch 93/100, Loss: 0.0018, Acc: 99.94%
Epoch 94/100, Loss: 0.0015, Acc: 99.95%
Epoch 95/100, Loss: 0.0018, Acc: 99.94%
Epoch 96/100, Loss: 0.0016, Acc: 99.94%
Epoch 97/100, Loss: 0.0020, Acc: 99.93%
Epoch 98/100, Loss: 0.0018, Acc: 99.94%
Epoch 99/100, Loss: 0.0018, Acc: 99.94%
Epoch 100/100, Loss: 0.0016, Acc: 99.94%
Best model saved with loss: 0.0015
Finish!
